ID;Data;Localizacao;Tipo de plantio;Preco por tonelada (Dolares/tonelada);Rendimento (kilogramas por hectare);Producao (toneladas);Area plantada (hectares);Valor total da safra (Dolares)
3124;1933;MA;Aveia;14;745;455000;609000;6195
3125;1933;MA;Ervilhas;37;600;600;1000;22
3126;1933;MA;Centeiro, todos;13;805;15000;18600;186
3127;1933;MA;Centeio, restante do outono;13;800;12000;0;151
3128;1933;MA;Centeio, primavera;12;835;3000;3600;35
3129;1933;MA;Feno domestico;0.63;3500;806000;230000;5090
3130;1933;MA;Trigo, tudo;19;865;889000;1026000;16986
3131;1933;MP;Cevada;29;1465;14350;9800;409
3132;1933;MP;Graos mistos;21;1850;23850;12900;511
3133;1933;MP;Aveia;25;1270;233300;183700;5776
3134;1933;MP;Feno domestico;1;3010;1449000;482000;14538
3135;1933;MP;Trigo, tudo;32;1495;24350;16300;782
3136;1933;NB;Cevada;28;1390;6950;5000;195
3137;1933;NB;Feijao;53;1220;550;450;29
3138;1933;NB;Trigo sarraceno;23;995;16800;16900;386
3139;1933;NB;Milho para silagem;0.4;15000;3000;200;12
3140;1933;NB;Graos mistos;23;1400;2800;2000;63
3141;1933;NB;Aveia;26;1115;95200;85200;2469
3142;1933;NB;Feno domestico;0.95;2450;560000;229000;5306
3143;1933;NB;Trigo, tudo;35;1360;7400;5450;257
3144;1933;NS;Cevada;32;1470;4700;3200;151
3145;1933;NS;Trigo sarraceno;33;1085;1950;1800;65
3146;1933;NS;Milho para silagem;0.35;20000;4000;200;14
3147;1933;NS;Graos mistos;31;1525;3050;2000;96
3148;1933;NS;Aveia;32;1320;47850;36200;1551
3149;1933;NS;Centeiro, todos;0;0;0;0;0
3150;1933;NS;Feno domestico;1.1;3900;631000;162000;6960
3151;1933;NS;Trigo, tudo;36;1180;1650;1400;59
3152;1933;ON;Cevada;20;1405;262000;186600;5174
3153;1933;ON;Feijao;34;1000;21200;21200;717
3154;1933;ON;Trigo sarraceno;21;1130;94650;83800;1956
3155;1933;ON;Milho para grao;23;2325;128000;55000;2982
3156;1933;ON;Milho para silagem;0.36;19090;2214000;116000;7930
3157;1933;ON;Linhaca;48;555;1250;2250;60
3158;1933;ON;Graos mistos;20;1470;562500;383200;11023
3159;1933;ON;Aveia;22;1080;1010800;937300;22285
3160;1933;ON;Ervilhas;29;1075;25550;23750;751
3161;1933;ON;Centeiro, todos;21;1060;23200;21900;484
3162;1933;ON;Beterraba Sacarina;0.69;22900;276600;12100;1906
3163;1933;ON;Feno domestico;0.99;3710;5601000;1508000;55270
3164;1933;ON;Trigo, tudo;27;1610;427400;265300;11320
3165;1933;ON;Trigo, primavera;27;1155;45400;39300;1218
3166;1933;ON;Trigo, inverno restante;26;1690;382000;0;10102
3167;1933;PP;Cevada;11;840;1028000;1227000;11589
3168;1933;PP;Milho para silagem;0.48;7890;135000;17100;645
3169;1933;PP;Linhaca;47;150;14300;95000;668
3170;1933;PP;Graos mistos;11;880;26900;30600;301
3171;1933;PP;Aveia;12;755;2736000;3620000;33575
3172;1933;PP;Ervilhas;38;645;900;1400;34
3173;1933;PP;Centeiro, todos;13;380;79400;209600;1013
3174;1933;PP;Beterraba Sacarina;0.7;22300;124700;5600;878
3175;1933;PP;Feno domestico;0.65;3340;1468000;440000;9504
3176;1933;PP;Trigo, tudo;17;705;7158000;10188000;123198
3177;1933;PEI;Cevada;23;1690;2700;1600;63
3178;1933;PEI;Trigo sarraceno;26;1315;1050;800;27
3179;1933;PEI;Milho para silagem;0.3;2000;2000;100;6
3180;1933;PEI;Graos mistos;20;2020;18000;8900;352
3181;1933;PEI;Aveia;19;1450;90250;62300;1756
3182;1933;PEI;Feno domestico;0.88;2840;258000;91000;2272
3183;1933;PEI;Trigo, tudo;30;1620;15300;9450;466
3184;1933;QU;Cevada;24;1285;67900;52900;1625
3185;1933;QU;Feijao;58;1000;1600;1600;93
3186;1933;QU;Trigo sarraceno;26;1240;67950;54800;1743
3187;1933;QU;Milho para grao;0;0;0;0;0
3188;1933;QU;Milho para silagem;0.32;23800;426000;17900;1357
3189;1933;QU;Linhaca;60;535;400;750;24
3190;1933;QU;Graos mistos;25;1310;57900;44200;1443
3191;1933;QU;Aveia;24;995;692100;695200;16379
3192;1933;QU;Ervilhas;56;1100;8400;7650;471
3193;1933;QU;Centeiro, todos;28;1000;2100;2100;59
3194;1933;QU;Feno domestico;1.04;2180;2988000;1372000;30932
3195;1933;QU;Trigo, tudo;29;1125;26600;23600;762
3196;1933;SK;Cevada;11;770;382000;497000;4214
3197;1933;SK;Feijao;40;500;50;100;2
3198;1933;SK;Milho para silagem;0.51;552;16000;2900;82
3199;1933;SK;Linhaca;47;125;10400;83000;488
3200;1933;SK;Graos mistos;11;675;6300;9300;68
3201;1933;SK;Aveia;12;630;1163000;1850000;14330
3202;1933;SK;Ervilhas;40;500;100;200;4
3203;1933;SK;Centeiro, todos;13;365;44900;123000;591
3204;1933;SK;Centeio, restante do outono;13;360;34000;0;458
3205;1933;SK;Centeio, primavera;12;375;10900;29000;133
3206;1933;SK;Feno domestico;0.52;2940;206000;70000;1076
3207;1933;SK;Trigo, tudo;17;585;3484000;5966000;60162
3208;1934;AB;Cevada;18;1080;327000;303000;5866
3209;1934;AB;Feijao;57;855;300;350;17
3210;1934;AB;Milho para silagem;0.67;9060;29000;3200;194
3211;1934;AB;Linhaca;42;385;2700;7000;114
3212;1934;AB;Graos mistos;15;1105;9400;8500;139
3213;1934;AB;Aveia;16;1020;1249000;1227000;20250
3214;1934;AB;Ervilhas;43;1000;300;300;13
3215;1934;AB;Centeiro, todos;19;410;30600;75000;569
3216;1934;AB;Centeio, restante do outono;19;450;23000;0;428
3217;1934;AB;Centeio, primavera;19;315;7600;24000;141
3218;1934;AB;Beterraba Sacarina;0.62;27900;158800;5700;980
3219;1934;AB;Feno domestico;0.88;3530;494000;140000;4346
3220;1934;AB;Trigo, tudo;21;1010;3062000;3036000;65250
3221;1934;BC;Cevada;26;1750;7700;4400;198
3222;1934;BC;Feijao;56;2000;700;350;39
3223;1934;BC;Milho para silagem;0.55;28570;60000;2100;330
3224;1934;BC;Linhaca;40;750;150;200;6
3225;1934;BC;Graos mistos;25;1865;2800;1500;69
3226;1934;BC;Aveia;29;1810;72200;39900;2108
3227;1934;BC;Ervilhas;50;1400;2100;1500;105
3228;1934;BC;Centeiro, todos;25;1220;2200;1800;55
3229;1934;BC;Feno domestico;1.3;5100;403000;79000;5250
3230;1934;BC;Trigo, tudo;29;1595;38000;23800;1090
3231;1934;CA;Cevada;22;950;1387700;1461250;29975
3232;1934;CA;Feijao;49;965;22150;22950;1079
3233;1934;CA;Trigo sarraceno;24;1140;188000;164850;4572
3234;1934;CA;Milho para grao;26;2660;173000;65000;4419
3235;1934;CA;Milho para silagem;0.45;17200;3462000;201250;15729
3236;1934;CA;Linhaca;45;255;23250;91450;1049
3237;1934;CA;Graos mistos;20;1650;774200;469050;15634
3238;1934;CA;Aveia;21;890;4952100;5556950;103124
3239;1934;CA;Ervilhas;38;1120;43200;38500;1660
3240;1934;CA;Centeiro, todos;20;430;119500;277900;2325
3241;1934;CA;Centeio, restante do outono;20;430;95500;0;1885
3242;1934;CA;Centeio, primavera;18;425;24000;56300;440
3243;1934;CA;Beterraba Sacarina;0.62;24000;374400;15600;2328
3244;1934;CA;Feno domestico;1.31;2930;11342000;3868000;148117
3245;1934;CA;Trigo, tudo;23;775;7507950;9706600;169631
3246;1934;MA;Cevada;22;830;377000;455000;8303
3247;1934;MA;Trigo sarraceno;29;530;1700;3200;50
3248;1934;MA;Milho para silagem;0.59;6630;205000;30900;1216
3249;1934;MA;Linhaca;45;460;4600;10000;207
3250;1934;MA;Graos mistos;17;835;8000;9600;138
3251;1934;MA;Aveia;19;700;413000;590000;7758
3252;1934;MA;Ervilhas;52;750;600;800;31
3253;1934;MA;Centeiro, todos;19;830;29300;35300;556
3254;1934;MA;Centeio, restante do outono;19;840;26000;0;493
3255;1934;MA;Centeio, primavera;19;765;3300;4300;63
3256;1934;MA;Feno domestico;0.73;3110;777000;250000;5701
3257;1934;MA;Trigo, tudo;24;985;1010000;1025000;24115
3258;1934;MP;Cevada;30;1455;13000;8950;385
3259;1934;MP;Graos mistos;25;1890;22800;12050;563
3260;1934;MP;Aveia;28;1245;225300;180750;6359
3261;1934;MP;Feno domestico;1.74;2470;1199000;486000;20918
3262;1934;MP;Trigo, tudo;35;1330;23950;18000;850
3263;1934;NB;Cevada;27;1475;6700;4550;184
3264;1934;NB;Feijao;58;1145;400;350;23
3265;1934;NB;Trigo sarraceno;23;1135;15150;13350;348
3266;1934;NB;Milho para silagem;0.45;20000;4000;200;18
3267;1934;NB;Graos mistos;22;1565;1800;1150;40
3268;1934;NB;Aveia;28;1165;98750;84600;2753
3269;1934;NB;Feno domestico;1.5;2400;551000;230000;8255
3270;1934;NB;Trigo, tudo;37;1380;8700;6300;319
3271;1934;NS;Cevada;35;1345;4300;3200;152
3272;1934;NS;Trigo sarraceno;38;1090;1850;1700;70
3273;1934;NS;Milho para silagem;0.46;20000;5000;250;23
3274;1934;NS;Graos mistos;32;1700;3400;2000;109
3275;1934;NS;Aveia;36;1225;44300;36200;1580
3276;1934;NS;Centeiro, todos;0;0;0;0;0
3277;1934;NS;Feno domestico;1.99;2610;433000;166000;8634
3278;1934;NS;Trigo, tudo;40;1035;1550;1500;62
3279;1934;ON;Cevada;23;1635;320900;196200;7371
3280;1934;ON;Feijao;47;940;18800;20000;879
3281;1934;ON;Trigo sarraceno;22;1100;95450;86600;2061
3282;1934;ON;Milho para grao;26;2660;173000;65000;4419
3283;1934;ON;Milho para silagem;0.44;20700;2712000;131000;11960
3284;1934;ON;Linhaca;52;630;1450;2300;76
3285;1934;ON;Graos mistos;20;1725;657200;381000;12878
3286;1934;ON;Aveia;23;1300;1257300;967500;28534
3287;1934;ON;Ervilhas;31;1130;31450;27850;983
3288;1934;ON;Centeiro, todos;22;975;22000;22600;476
3289;1934;ON;Beterraba Sacarina;0.62;21800;215600;9900;1347
3290;1934;ON;Feno domestico;1.37;2760;3888000;1409000;53163
3291;1934;ON;Trigo, tudo;32;1100;232100;211000;7450
3292;1934;ON;Trigo, primavera;31;1260;49100;39000;1533
3293;1934;ON;Trigo, inverno restante;32;1065;183000;0;5917
3294;1934;PP;Cevada;21;815;974000;1198000;19998
3295;1934;PP;Milho para silagem;0.61;5470;254000;46400;1551
3296;1934;PP;Linhaca;44;240;21100;88000;933
3297;1934;PP;Graos mistos;16;805;21300;26500;334
3298;1934;PP;Aveia;17;720;2653000;3689000;45366
3299;1934;PP;Ervilhas;48;715;1000;1400;48
3300;1934;PP;Centeiro, todos;19;370;93000;251300;1732
3301;1934;PP;Beterraba Sacarina;0.62;27900;158800;5700;980
3302;1934;PP;Feno domestico;0.77;3130;1438000;460000;11117
3303;1934;PP;Trigo, tudo;22;760;7180000;9428000;159027
3304;1934;PEI;Cevada;25;1665;2000;1200;49
3305;1934;PEI;Trigo sarraceno;27;1500;1200;800;32
3306;1934;PEI;Milho para silagem;0.37;3000;3000;100;11
3307;1934;PEI;Graos mistos;24;1980;17600;8900;414
3308;1934;PEI;Aveia;25;1370;82250;59950;2026
3309;1934;PEI;Feno domestico;1.87;2390;215000;90000;4029
3310;1934;PEI;Trigo, tudo;34;1345;13700;10200;469
3311;1934;QU;Cevada;28;1345;72100;53700;2023
3312;1934;QU;Feijao;63;1055;1900;1800;120
3313;1934;QU;Trigo sarraceno;28;1225;72650;59200;2011
3314;1934;QU;Milho para grao;0;0;0;0;0
3315;1934;QU;Milho para silagem;0.43;20000;424000;21200;1836
3316;1934;QU;Linhaca;62;580;550;950;34
3317;1934;QU;Graos mistos;26;1460;70100;48000;1790
3318;1934;QU;Aveia;28;1095;744300;679800;20757
3319;1934;QU;Ervilhas;61;1115;8650;7750;524
3320;1934;QU;Centeiro, todos;27;1045;2300;2200;62
3321;1934;QU;Feno domestico;1.31;3080;4414000;1434000;57669
3322;1934;QU;Trigo, tudo;36;1315;33900;25800;1214
3323;1934;SK;Cevada;22;615;270000;440000;5829
3324;1934;SK;Feijao;20;500;50;100;1
3325;1934;SK;Milho para silagem;0.71;163;20000;12300;141
3326;1934;SK;Linhaca;44;195;13800;71000;612
3327;1934;SK;Graos mistos;15;465;3900;8400;57
3328;1934;SK;Aveia;18;530;991000;1872000;17358
3329;1934;SK;Ervilhas;40;335;100;300;4
3330;1934;SK;Centeiro, todos;19;235;33100;141000;607
3331;1934;SK;Centeio, restante do outono;19;175;20000;0;371
3332;1934;SK;Centeio, primavera;18;470;13100;28000;236
3333;1934;SK;Feno domestico;0.64;2390;167000;70000;1070
3334;1934;SK;Trigo, tudo;22;580;3108000;5367000;69662
3335;1935;AB;Cevada;11;960;357000;372000;3766
3336;1935;AB;Feijao;45;1335;400;300;18
3337;1935;AB;Milho para silagem;0.64;10000;25000;2500;160
3338;1935;AB;Linhaca;46;490;3900;8000;181
3339;1935;AB;Graos mistos;11;965;7800;8100;84
3340;1935;AB;Aveia;10;1010;1268000;1255000;13152
3341;1935;AB;Ervilhas;34;1165;350;300;12
3342;1935;AB;Centeiro, todos;10;595;40600;68000;399
3343;1935;AB;Centeio, restante do outono;10;625;32000;0;315
3344;1935;AB;Centeio, primavera;10;505;8600;17000;84
3345;1935;AB;Beterraba Sacarina;0.64;22500;125900;5600;800
3346;1935;AB;Feno domestico;0.77;3830;575000;150000;4437
3347;1935;AB;Trigo, tudo;22;885;2685000;3035000;60175
3348;1935;BC;Cevada;24;1815;8900;4900;212
3349;1935;BC;Feijao;58;1835;550;300;32
3350;1935;BC;Milho para silagem;0.47;27080;65000;2400;306
3351;1935;BC;Linhaca;30;1000;100;100;3
3352;1935;BC;Graos mistos;23;1795;3050;1700;69
3353;1935;BC;Aveia;26;1845;77200;41800;2002
3354;1935;BC;Ervilhas;46;1665;3000;1800;138
3355;1935;BC;Centeiro, todos;23;1210;2300;1900;52
3356;1935;BC;Feno domestico;1.34;5140;416000;81000;5554
3357;1935;BC;Trigo, tudo;29;1675;39000;23300;1146
3358;1935;CA;Cevada;13;1165;1828950;1573200;24465
3359;1935;CA;Feijao;53;1215;31650;26050;1693
3360;1935;CA;Trigo sarraceno;23;1125;173050;153800;4017
3361;1935;CA;Milho para grao;18;2895;197000;68000;3494
3362;1935;CA;Milho para silagem;0.37;19060;3699000;194100;13539
3363;1935;CA;Linhaca;47;340;42350;124100;1991
3364;1935;CA;Graos mistos;18;1730;807050;466400;14238
3365;1935;CA;Aveia;15;1065;6081550;5703850;93409
3366;1935;CA;Ervilhas;40;1145;44000;38350;1767
3367;1935;CA;Centeiro, todos;11;835;243500;290900;2634
3368;1935;CA;Centeio, restante do outono;11;855;202100;0;2227
3369;1935;CA;Centeio, primavera;10;760;41400;54500;407
3370;1935;CA;Beterraba Sacarina;0.6;19800;416600;21000;2501
3371;1935;CA;Feno domestico;0.85;3800;14531000;3823000;122876
3372;1935;CA;Trigo, tudo;23;785;7673600;9759350;173065
3373;1935;MA;Cevada;11;1110;503000;454000;5775
3374;1935;MA;Trigo sarraceno;27;1000;1900;1900;52
3375;1935;MA;Milho para silagem;0.44;10670;318000;29800;1400
3376;1935;MA;Linhaca;46;570;4000;7000;185
3377;1935;MA;Graos mistos;14;935;8700;9300;120
3378;1935;MA;Aveia;12;815;473000;580000;5833
3379;1935;MA;Ervilhas;42;1215;850;700;36
3380;1935;MA;Centeiro, todos;10;1055;46000;43500;454
3381;1935;MA;Centeio, restante do outono;10;1075;42000;0;415
3382;1935;MA;Centeio, primavera;10;890;4000;4500;39
3383;1935;MA;Feno domestico;0.53;4740;1043000;220000;5499
3384;1935;MA;Trigo, tudo;22;605;633000;1047000;14183
3385;1935;MP;Cevada;31;1380;13250;9600;412
3386;1935;MP;Graos mistos;26;1640;21800;13300;573
3387;1935;MP;Aveia;31;1130;212350;187650;6636
3388;1935;MP;Feno domestico;1.17;2780;1349000;486000;15836
3389;1935;MP;Trigo, tudo;37;1130;22300;19750;821
3390;1935;NB;Cevada;29;1340;6700;5000;191
3391;1935;NB;Feijao;44;1110;500;450;22
3392;1935;NB;Trigo sarraceno;31;990;13700;13850;428
3393;1935;NB;Milho para silagem;0.32;20000;5000;250;16
3394;1935;NB;Graos mistos;28;1375;1650;1200;46
3395;1935;NB;Aveia;29;1050;91600;87050;2613
3396;1935;NB;Feno domestico;1.19;2540;589000;232000;7016
3397;1935;NB;Trigo, tudo;39;1130;8550;7550;333
3398;1935;NS;Cevada;36;1470;4550;3100;163
3399;1935;NS;Trigo sarraceno;37;1025;2100;2050;78
3400;1935;NS;Milho para silagem;0.42;16670;5000;300;21
3401;1935;NS;Graos mistos;29;1565;3750;2400;110
3402;1935;NS;Aveia;36;1250;47900;38250;1708
3403;1935;NS;Centeiro, todos;0;0;0;0;0
3404;1935;NS;Feno domestico;1.21;3160;521000;165000;6314
3405;1935;NS;Trigo, tudo;42;1120;1900;1700;79
3406;1935;ON;Cevada;18;1730;366700;211700;6736
3407;1935;ON;Feijao;53;1215;28100;23100;1496
3408;1935;ON;Trigo sarraceno;18;1125;84850;75400;1558
3409;1935;ON;Milho para grao;18;2895;197000;68000;3494
3410;1935;ON;Milho para silagem;0.33;21010;2752000;131000;9102
3411;1935;ON;Linhaca;52;635;1900;3000;98
3412;1935;ON;Graos mistos;17;1840;690300;375000;11499
3413;1935;ON;Aveia;18;1370;1319500;961800;23957
3414;1935;ON;Ervilhas;35;1145;31800;27800;1110
3415;1935;ON;Centeiro, todos;16;1105;26500;24000;418
3416;1935;ON;Beterraba Sacarina;0.59;18900;290700;15400;1701
3417;1935;ON;Feno domestico;0.76;4460;6261000;1403000;47565
3418;1935;ON;Trigo, tudo;26;1485;393500;265000;10303
3419;1935;ON;Trigo, primavera;27;1265;50500;40000;1356
3420;1935;ON;Trigo, inverno restante;26;1525;343000;0;8947
3421;1935;PP;Cevada;11;1055;1364000;1290000;15097
3422;1935;PP;Milho para silagem;0.48;10180;401000;39400;1923
3423;1935;PP;Linhaca;46;330;39700;120000;1841
3424;1935;PP;Graos mistos;12;955;25600;26800;302
3425;1935;PP;Aveia;11;985;3776000;3835000;41417
3426;1935;PP;Ervilhas;39;1165;1400;1200;55
3427;1935;PP;Centeiro, todos;10;810;212400;262500;2095
3428;1935;PP;Beterraba Sacarina;0.64;22500;125900;5600;800
3429;1935;PP;Feno domestico;0.61;4340;1867000;430000;11342
3430;1935;PP;Trigo, tudo;22;765;7188000;9426000;159677
3431;1935;PEI;Cevada;29;1335;2000;1500;58
3432;1935;PEI;Trigo sarraceno;32;1000;1100;1100;35
3433;1935;PEI;Milho para silagem;0.33;2000;3000;150;10
3434;1935;PEI;Graos mistos;25;1690;16400;9700;417
3435;1935;PEI;Aveia;32;1170;72850;62350;2315
3436;1935;PEI;Feno domestico;1.05;2690;239000;89000;2506
3437;1935;PEI;Trigo, tudo;35;1130;11850;10500;409
3438;1935;QU;Cevada;26;1335;76100;57000;2008
3439;1935;QU;Feijao;61;1110;2000;1800;121
3440;1935;QU;Trigo sarraceno;27;1165;69400;59500;1866
3441;1935;QU;Milho para grao;0;0;0;0;0
3442;1935;QU;Milho para silagem;0.46;22720;468000;20600;2161
3443;1935;QU;Linhaca;75;650;650;1000;49
3444;1935;QU;Graos mistos;27;1335;66300;49600;1795
3445;1935;QU;Aveia;28;1030;696500;677600;19397
3446;1935;QU;Ervilhas;59;1035;7800;7550;464
3447;1935;QU;Centeiro, todos;30;920;2300;2500;69
3448;1935;QU;Feno domestico;0.92;3260;4638000;1423000;42579
3449;1935;QU;Trigo, tudo;36;1215;30800;25300;1118
3450;1935;SK;Cevada;11;1085;504000;464000;5556
3451;1935;SK;Feijao;40;1000;100;100;4
3452;1935;SK;Milho para silagem;0.63;817;58000;7100;363
3453;1935;SK;Linhaca;46;305;31800;105000;1475
3454;1935;SK;Graos mistos;11;970;9100;9400;98
3455;1935;SK;Aveia;11;1020;2035000;2000000;22432
3456;1935;SK;Ervilhas;35;1000;200;200;7
3457;1935;SK;Centeiro, todos;10;835;125800;151000;1242
3458;1935;SK;Centeio, restante do outono;10;820;97000;0;958
3459;1935;SK;Centeio, primavera;10;875;28800;33000;284
3460;1935;SK;Feno domestico;0.56;4150;249000;60000;1406
3461;1935;SK;Trigo, tudo;22;725;3870000;5344000;85319
3462;1936;AB;Cevada;29;915;370000;404000;10880
3463;1936;AB;Feijao;56;835;250;300;14
3464;1936;AB;Milho para silagem;0.78;11250;9000;800;70
3465;1936;AB;Linhaca;55;380;1900;5000;104
3466;1936;AB;Graos mistos;19;930;8200;8800;157
3467;1936;AB;Aveia;23;750;771000;1027000;17500
3468;1936;AB;Ervilhas;58;1335;400;300;23
3469;1936;AB;Centeiro, todos;28;360;19900;55000;564
3470;1936;AB;Centeio, restante do outono;28;325;10000;0;277
3471;1936;AB;Centeio, primavera;29;415;9900;24000;287
3472;1936;AB;Beterraba Sacarina;0.73;25400;187700;7400;1376
3473;1936;AB;Feno domestico;0.94;2970;535000;180000;5017
3474;1936;AB;Trigo, tudo;34;590;1796000;3050000;60720
3475;1936;BC;Cevada;29;1830;9700;5300;285
3476;1936;BC;Feijao;67;2000;600;300;40
3477;1936;BC;Milho para silagem;0.52;28000;70000;2500;366
3478;1936;BC;Linhaca;40;1000;100;100;4
3479;1936;BC;Graos mistos;27;1830;3200;1750;86
3480;1936;BC;Aveia;32;1945;83400;42900;2703
3481;1936;BC;Ervilhas;49;1750;3150;1800;155
3482;1936;BC;Centeiro, todos;28;1250;2000;1600;56
3483;1936;BC;Feno domestico;1.45;5360;445000;83000;6452
3484;1936;BC;Trigo, tudo;38;1695;40500;23900;1532
3485;1936;CA;Cevada;32;870;1565300;1795800;49512
3486;1936;CA;Feijao;75;925;23850;25850;1790
3487;1936;CA;Trigo sarraceno;33;1165;187150;160550;6088
3488;1936;CA;Milho para grao;27;2315;155000;67000;4258
3489;1936;CA;Milho para silagem;0.37;17480;2837000;162300;10572
3490;1936;CA;Linhaca;57;235;45550;192400;2588
3491;1936;CA;Graos mistos;27;1450;686550;474050;18751
3492;1936;CA;Aveia;28;780;4192050;5378050;116267
3493;1936;CA;Ervilhas;59;895;33500;37450;1991
3494;1936;CA;Centeiro, todos;27;435;109300;252100;2980
3495;1936;CA;Centeio, restante do outono;28;435;82500;0;2277
3496;1936;CA;Centeio, primavera;26;430;26800;62500;703
3497;1936;CA;Beterraba Sacarina;0.64;24700;504400;20400;3233
3498;1936;CA;Feno domestico;0.87;3670;14306000;3903000;123780
3499;1936;CA;Trigo, tudo;34;575;5966950;10362350;205327
3500;1936;MA;Cevada;30;715;413000;576000;12533
3501;1936;MA;Trigo sarraceno;36;720;1300;1800;47
3502;1936;MA;Milho para silagem;0.5;8660;110000;12700;545
3503;1936;MA;Linhaca;56;290;10500;36000;589
3504;1936;MA;Graos mistos;22;775;3100;4000;69
3505;1936;MA;Aveia;24;535;315000;588000;7548
3506;1936;MA;Ervilhas;42;1000;600;600;25
3507;1936;MA;Centeiro, todos;24;670;23800;35500;580
3508;1936;MA;Centeio, restante do outono;24;665;20000;0;488
3509;1936;MA;Centeio, primavera;24;690;3800;5500;92
3510;1936;MA;Feno domestico;0.57;3590;575000;160000;3254
3511;1936;MA;Trigo, tudo;33;685;708000;1035000;23660
3512;1936;MP;Cevada;34;1530;17000;11100;576
3513;1936;MP;Graos mistos;28;1755;25450;14500;722
3514;1936;MP;Aveia;35;1330;253950;190750;8846
3515;1936;MP;Feno domestico;0.87;3710;1797000;485000;15613
3516;1936;MP;Trigo, tudo;42;890;15950;17950;677
3517;1936;NB;Cevada;33;1470;7950;5400;266
3518;1936;NB;Feijao;80;1000;500;500;40
3519;1936;NB;Trigo sarraceno;33;1415;19700;13900;652
3520;1936;NB;Milho para silagem;0.42;16670;5000;300;21
3521;1936;NB;Graos mistos;29;1235;1850;1500;54
3522;1936;NB;Aveia;37;1250;111300;89000;4114
3523;1936;NB;Feno domestico;0.72;3470;808000;233000;5792
3524;1936;NB;Trigo, tudo;43;1270;8450;6650;367
3525;1936;NS;Cevada;37;1625;5850;3600;218
3526;1936;NS;Trigo sarraceno;41;1260;2900;2300;118
3527;1936;NS;Milho para silagem;0.48;20000;6000;300;29
3528;1936;NS;Graos mistos;34;1810;4700;2600;159
3529;1936;NS;Aveia;39;1495;58400;39100;2273
3530;1936;NS;Centeiro, todos;0;0;0;0;0
3531;1936;NS;Feno domestico;1.05;4140;666000;161000;6973
3532;1936;NS;Trigo, tudo;43;1315;2100;1600;91
3533;1936;ON;Cevada;37;1455;305200;210100;11214
3534;1936;ON;Feijao;74;885;20200;22800;1501
3535;1936;ON;Trigo sarraceno;34;1080;86200;79700;2891
3536;1936;ON;Milho para grao;27;2315;155000;67000;4258
3537;1936;ON;Milho para silagem;0.35;18080;2242000;124000;7858
3538;1936;ON;Linhaca;59;395;850;2150;50
3539;1936;ON;Graos mistos;27;1475;568100;385700;15307
